"Company ID","Place ID","Name","City","State","Zip","Street address","Highway","GMB","Lat","Lng","Group","Service","Tags","Owner name","Owner phone","Owner email","Owner details","Phone","Fax","Email","Website","About us","Diesel","Def","Price range","Supported languages","Payment methods","Restaurants","Sunday","Monday","Tuesday","Wednesday","Thursday","Friday","Saturday","Note"
"96533","211147","CEFCO Convenience Store","Kerens","Texas","75144","1002 NW 2nd St","","https://www.google.com/maps/place/CEFCO+Convenience+Store/@32.1322698,-96.2396141,17z/data=!3m1!4b1!4m5!3m4!1s0x8648d75f0a651e9d:0x2ea95691137d2009!8m2!3d32.1322698!4d-96.2396141?hl=en","32.13227","-96.239614","Truck Stops","Local Truck Stops","Wi-Fi,Restroom,Parking spots:5","","","","","19033967811","","","http://cefcostores.com","In-store shopping
Delivery
Wheelchair accessible entrance
Wheelchair accessible parking lot
Public restroom
Quick visit
NFC mobile payments
SNAP/EBT","","","","","","","Open 24 hours","Open 24 hours","Open 24 hours","Open 24 hours","Open 24 hours","Open 24 hours","Open 24 hours","https://www.google.com/maps/place/Exxon/@32.1321094,-96.2396095,20z/data=!4m5!3m4!1s0x0:0x7f9ae74e8e3b7d04!8m2!3d32.1320544!4d-96.2396599?hl=en"
"96532","211146","Marlow's Fuel Center","Dallas","Texas","75253","11810 C F Hawn Fwy","","https://www.google.com/maps/place/Marlow's+Fuel+Center/@32.6845651,-96.6216662,17z/data=!3m1!4b1!4m5!3m4!1s0x864ebb021d9a4e33:0xd4efcfd56718de1d!8m2!3d32.6845651!4d-96.6216662?hl=en","32.684565","-96.621666","Truck Stops","Local Truck Stops","Wi-Fi,Restroom,Food & restaurant,Parking spots:30","","","","","19725570119","","","","","4.63","","","","","","Open 24 hours","Open 24 hours","Open 24 hours","Open 24 hours","Open 24 hours","Open 24 hours","Open 24 hours",""
"96531","211145","Fuel City Mesquite","Mesquite","Texas","75149","2175 S Town E Blvd","","https://www.google.com/maps/place/Fuel+City+Mesquite/@32.7915763,-96.6563946,17z/data=!3m1!4b1!4m5!3m4!1s0x864ea40cfe8b6633:0x5d47ec72338fcf18!8m2!3d32.7915763!4d-96.6563946?hl=en","32.791576","-96.656395","Truck Stops","Local Truck Stops","Wi-Fi,Restroom,ATM,Food & restaurant,Parking spots:21","","","","","12143010740","","","http://fuelcity.com","In-store shopping
Delivery
Wheelchair accessible entrance
Wheelchair accessible parking lot
Quick visit
Debit cards
NFC mobile payments
Credit cards","4.66","","","","","","Open 24 hours","Open 24 hours","Open 24 hours","Open 24 hours","Open 24 hours","Open 24 hours","Open 24 hours","https://www.google.com/maps/place/Fuel+City+Mesquite/@32.7915205,-96.6566675,21z/data=!4m5!3m4!1s0x864ea40cfe8b6633:0x5d47ec72338fcf18!8m2!3d32.7915763!4d-96.6563946?hl=en"
"96530","211144","Valero","Seagoville","Texas","75159","531 E Malloy Bridge Rd","","https://www.google.com/maps/place/Valero/@32.646648,-96.5350417,17z/data=!3m1!4b1!4m5!3m4!1s0x864eb129d1123fe5:0x325233bd0095160f!8m2!3d32.646648!4d-96.5350417?hl=en","32.646648","-96.535042","Truck Stops","Local Truck Stops","Wi-Fi,Restroom,Parking spots:10","","","","","19722877844","","","http://valero.com","Wheelchair accessible entrance
Wheelchair accessible restroom
Public restroom
Restroom","5","","","","","","Open 24 hours","Open 24 hours","Open 24 hours","Open 24 hours","Open 24 hours","Open 24 hours","Open 24 hours",""
"96529","211143","Exxon","Scurry","Texas","75158","8336 TX-34","","https://www.google.com/maps/place/Exxon/@32.51352,-96.383453,17z/data=!3m1!4b1!4m5!3m4!1s0x8649351e522abe81:0x87303e4800be4c25!8m2!3d32.51352!4d-96.383453?hl=en","32.51352","-96.383453","Truck Stops","Local Truck Stops","Wi-Fi,Restroom,Parking spots:10","","","","","19724523900","","","http://exxon.com","","4.7","","","","","","Open 24 hours","Open 24 hours","Open 24 hours","Open 24 hours","Open 24 hours","Open 24 hours","Open 24 hours",""
"96528","211142","CEFCO Convenience Store","Palestine","Texas","75801","4400 W Oak St","","https://www.google.com/maps/place/CEFCO+Convenience+Store/@31.7292552,-95.676323,17z/data=!3m1!4b1!4m5!3m4!1s0x864863081727ff07:0xaf0984ede2a95565!8m2!3d31.7292552!4d-95.676323?hl=en","31.729255","-95.676323","Truck Stops","Local Truck Stops","Wi-Fi,Restroom,Parking spots:42","","","","","14308004013","","","http://cefcostores.com","In-store shopping
Delivery
Wheelchair accessible entrance
Wheelchair accessible parking lot
Public restroom
Quick visit
NFC mobile payments
SNAP/EBT","","","","","","","Open 24 hours","Open 24 hours","Open 24 hours","Open 24 hours","Open 24 hours","Open 24 hours","Open 24 hours",""
"96527","211141","Speedway Truck Stop","Palestine","Texas","75801","5138 S US Hwy 79","","https://www.google.com/maps/place/Speedway+Truck+Stop/@31.6929029,-95.7282686,17z/data=!3m1!4b1!4m5!3m4!1s0x8648630d79c7a639:0xa3f7746a66c0da9a!8m2!3d31.6929218!4d-95.7282943?hl=en","31.692922","-95.728294","Truck Stops","Local Truck Stops","Wi-Fi,Restroom,Parking spots:15","","","","","19035382399","","","","","","","","","","","Open 24 hours","Open 24 hours","Open 24 hours","Open 24 hours","Open 24 hours","Open 24 hours","Open 24 hours","https://www.google.com/maps/place/Chevron/@31.6929268,-95.7285829,21z/data=!4m5!3m4!1s0x0:0x5bcfc2170aeadf92!8m2!3d31.6929022!4d-95.7283409?hl=en"
"96526","211140","One9 #1293","Garland","Texas","75043","801 E Interstate 30","I-30","https://www.google.com/maps/place/One9+Dealer+(One9+Fuel+Network)/@32.8548532,-96.56098,17z/data=!3m1!4b1!4m5!3m4!1s0x864ea982323f5b51:0xa2e107c2715b694a!8m2!3d32.8548532!4d-96.56098?hl=en","32.854853","-96.56098","Truck Stops","Local Truck Stops","Wi-Fi,Restroom,Parking spots:8","","","","","17862992237","19722861015","","https://locations.pilotflyingj.com/us/tx/garland/801-e-interstate-30","In-store shopping
Delivery
Wheelchair accessible entrance
Wheelchair accessible parking lot
Quick visit","4.339","3.999","","","","","Open 24 hours","Open 24 hours","Open 24 hours","Open 24 hours","Open 24 hours","Open 24 hours","Open 24 hours",""
"96525","211139","Exxon","Garland","Texas","75043","801 I-30 Frontage Rd","","https://www.google.com/maps/place/Exxon/@32.8550194,-96.5610238,17z/data=!3m1!4b1!4m5!3m4!1s0x864ea88c474cf1e3:0xd082ef92005b9499!8m2!3d32.8552145!4d-96.5611286?hl=en","32.855215","-96.561129","Truck Stops","Local Truck Stops","Wi-Fi,Restroom,Food & restaurant,Parking spots:20","","","","","19722407156","","","http://exxon.com","","4.34","","","","","","Open 24 hours","Open 24 hours","Open 24 hours","Open 24 hours","Open 24 hours","Open 24 hours","Open 24 hours",""
"96523","211137","gateway travel Plaza","Palestine","Texas","75801","3889 W Oak St # 200","","https://www.google.com/maps/place/gateway+travel+Plaza/@31.7432392,-95.6558726,17z/data=!3m1!4b1!4m5!3m4!1s0x864863a10d9d3633:0x19db2b6597afeb9d!8m2!3d31.7432392!4d-95.6558726?hl=en","31.743239","-95.655873","Truck Stops","Local Truck Stops","Wi-Fi,Restroom,Parking spots:35","","","","","19037231680","","","","","","","","","","","Open 24 hours","Open 24 hours","Open 24 hours","Open 24 hours","Open 24 hours","Open 24 hours","Open 24 hours","https://www.google.com/maps/place/Shell/@31.7433016,-95.6559554,19z/data=!4m5!3m4!1s0x0:0xb0240672b055d9cd!8m2!3d31.7434935!4d-95.6560499?hl=en"
"96522","211136","McDONALD'S FUEL STOP","I-20","","","11468 E","","https://www.google.com/maps/place/McDONALD'S+FUEL+STOP/@32.6684412,-96.1497795,17z/data=!3m1!4b1!4m5!3m4!1s0x86494f79c32b9349:0xba1d1b11298ee1e2!8m2!3d32.6684412!4d-96.1497795?hl=en","32.668441","-96.14978","Truck Stops","Local Truck Stops","Wi-Fi,Restroom,Parking spots:20","","","","","19725639581","","","","","4.75","","","","","","Open 24 hours","Open 24 hours","Open 24 hours","Open 24 hours","Open 24 hours","Open 24 hours","Open 24 hours",""
"96521","211135","Exxon","Terrell","Texas","75161","7340 US-80 W","","https://www.google.com/maps/place/Exxon/@32.72146,-96.16911,17z/data=!3m1!4b1!4m5!3m4!1s0x8649459d3ad1aa3f:0x5adbebbf6a46987f!8m2!3d32.7214424!4d-96.1691138?hl=en","32.721442","-96.169114","Truck Stops","Local Truck Stops","Wi-Fi,Restroom","","","","","19725633919","","","http://exxon.com","","4.6","","","","","","Open 24 hours","Open 24 hours","Open 24 hours","Open 24 hours","Open 24 hours","Open 24 hours","Open 24 hours",""
"96519","211133","Petroleum Travel Plaza","Royse City","Texas","75189","926 I-30","","https://www.google.com/maps/place/Petroleum+Wholesale+Travel+Plaza/@32.9739236,-96.3213759,19.25z/data=!4m5!3m4!1s0x864bfc2819492609:0x274768ff714284a9!8m2!3d32.9741067!4d-96.3219842?hl=en","32.973944","-96.321822","Truck Stops","Local Truck Stops","Wi-Fi,Restroom,ATM,Parking spots:22","","","","","19726369999","","","http://texaco.com","","4.5","","","","","","Open 24 hours","Open 24 hours","Open 24 hours","Open 24 hours","Open 24 hours","Open 24 hours","Open 24 hours","https://www.google.com/maps/place/Sun+Mart/@32.9740351,-96.3219079,56m/data=!3m1!1e3!4m5!3m4!1s0x0:0x6ceb1d358bb468a0!8m2!3d32.9739628!4d-96.3217972?hl=en"
"96518","211132","Shell","Farmersville","Texas","75442","1806 W Audie Murphy Pkwy","","https://www.google.com/maps/place/Shell/@33.1593087,-96.3903918,17z/data=!3m1!4b1!4m5!3m4!1s0x864bf63e8cc5168f:0x7b279d465e03feaf!8m2!3d33.1593361!4d-96.3903874?hl=en","33.159336","-96.390387","Truck Stops","Local Truck Stops","Wi-Fi,Restroom,Parking spots:9","","","","","14695172000","","","http://find.shell.com","","4.4","","","","","","Open 24 hours","Open 24 hours","Open 24 hours","Open 24 hours","Open 24 hours","Open 24 hours","Open 24 hours",""
"96516","211130","Circle K","Canton","Texas","75103","2256 N Trade Days Blvd","","https://www.google.com/maps/place/Circle+K/@32.5768988,-95.8546109,17z/data=!3m1!4b1!4m5!3m4!1s0x86490cd5c2238d4f:0xc76d30bade293c5d!8m2!3d32.5768988!4d-95.8546109?hl=en","32.576899","-95.854611","Truck Stops","Local Truck Stops","Wi-Fi,Restroom,Parking spots:15","","","","","19035675041","","","http://circlek.com","In-store shopping
Delivery
Wheelchair accessible parking lot
Public restroom
Quick visit
SNAP/EBT","4.34","","","","","","Open 24 hours","Open 24 hours","Open 24 hours","Open 24 hours","Open 24 hours","Open 24 hours","Open 24 hours",""
"96515","211129","Mega Truck Stop","Caddo Mills","Texas","75135","2819 I-30","","https://www.google.com/maps/place/Mega+Truck+Stop/@33.0424892,-96.179071,17z/data=!3m1!4b1!4m5!3m4!1s0x864be4416fa67981:0xab5ae9b034313180!8m2!3d33.0424892!4d-96.179071?hl=en","33.042489","-96.179071","Truck Stops","Local Truck Stops","Wi-Fi,Restroom,Parking spots:15","","","","","19035274588","","","","In-store shopping
Delivery
Wheelchair accessible entrance
Wheelchair accessible parking lot
Quick visit
NFC mobile payments","","","","","","","09:00 AM - 12:00 AM","09:00 AM - 12:00 AM","09:00 AM - 12:00 AM","09:00 AM - 12:00 AM","09:00 AM - 12:00 AM","09:00 AM - 12:00 AM","09:00 AM - 12:00 AM",""
"96514","211128","Exxon","Caddo Mills","Texas","75135","5777 US-380","","https://www.google.com/maps/place/Exxon/@33.1521844,-96.2874905,17z/data=!3m1!4b1!4m5!3m4!1s0x864bf1045d323c51:0x7de425bf7e4572a9!8m2!3d33.1522088!4d-96.287487?hl=en","33.152209","-96.287487","Truck Stops","Local Truck Stops","Wi-Fi,Restroom,Parking spots:20","","","","","19727827325","","","http://exxon.com","","4.6","","","","","","Open 24 hours","Open 24 hours","Open 24 hours","Open 24 hours","Open 24 hours","Open 24 hours","Open 24 hours",""
"96513","211127","Exxon","Rusk","Texas","75785","1204 W 6th St","","https://www.google.com/maps/place/Exxon/@31.7964118,-95.1689075,17z/data=!3m1!4b1!4m5!3m4!1s0x86481bdf520e9d0d:0xe54e2096556a2b48!8m2!3d31.7964118!4d-95.1689075?hl=en","31.796412","-95.168908","Truck Stops","Local Truck Stops","Wi-Fi,Restroom,Parking spots:9","","","","","19035761800","","","http://exxon.com","","","","","","","","Open 24 hours","Open 24 hours","Open 24 hours","Open 24 hours","Open 24 hours","Open 24 hours","Open 24 hours","no_price"
"96512","211126","PIERCES DELI","Sherman","Texas","75090","4424 Texoma Pkwy","","https://www.google.com/maps/place/PIERCES+DELI/@33.68294,-96.585187,17z/data=!3m1!4b1!4m5!3m4!1s0x864c889961285289:0xabbf4e47c01ca135!8m2!3d33.68294!4d-96.585187?hl=en","33.68294","-96.585187","Truck Stops","Local Truck Stops","Wi-Fi,Restroom","","","","","19038934150","","","","","","","","","","","","","","","","","","https://www.google.com/maps/place/PIERCES+DELI/@33.6828307,-96.585177,20z/data=!4m5!3m4!1s0x864c889961285289:0xabbf4e47c01ca135!8m2!3d33.68294!4d-96.585187?hl=en"
"96510","211124","Nu Time Truck Stop","Jacksonville","Texas","75766","729 Frankston St","","https://www.google.com/maps/place/Nu+Time+Truck+Stop/@31.9745113,-95.2859344,17z/data=!3m1!4b1!4m5!3m4!1s0x86483b8a6424e041:0x877d92ce54947aaa!8m2!3d31.9745113!4d-95.2859344?hl=en","31.974511","-95.285934","Truck Stops","Local Truck Stops","Wi-Fi,Restroom,Parking spots:10","","","","","19035895477","","","","","","","","","","","08:00 AM - 09:45 PM","06:00 AM - 10:00 PM","06:00 AM - 10:00 PM","06:00 AM - 10:00 PM","06:00 AM - 10:00 PM","06:00 AM - 10:00 PM","06:00 AM - 10:00 PM",""
"96509","211123","Valero Corner Store","Greenville","Texas","75401","4801 Moulton St","","https://www.google.com/maps/place/Valero+Corner+Store/@33.1213607,-96.0976555,17z/data=!3m1!4b1!4m5!3m4!1s0x864be86fd6c649cf:0x8ea066664910dc55!8m2!3d33.1213122!4d-96.0976395?hl=en","33.121312","-96.09764","Truck Stops","Local Truck Stops","Wi-Fi,Restroom,Parking spots:10","","","","","19034554373","","","http://valero.com","Wheelchair accessible entrance
Wheelchair accessible restroom
Public restroom
Restroom","","","","","","","Open 24 hours","Open 24 hours","Open 24 hours","Open 24 hours","Open 24 hours","Open 24 hours","Open 24 hours","https://www.google.com/maps/place/Valero/@33.1211714,-96.0977845,20z/data=!4m5!3m4!1s0x864be86fd972f87f:0x21136de66951e2ac!8m2!3d33.1213087!4d-96.0978959?hl=en"
"96508","211122","Corner Market Valero","Jacksonville","Texas","75766","202 N Jackson St","","https://www.google.com/maps/place/Corner+Market+Valero/@31.9667752,-95.2718403,17z/data=!3m1!4b1!4m5!3m4!1s0x86483c7c5c5ef9cd:0x87d1293766de408a!8m2!3d31.9667594!4d-95.2718786?hl=en","31.966759","-95.271879","Truck Stops","Local Truck Stops","Wi-Fi,Restroom,Parking spots:4","","","","","19035861761","","","http://valero.com","","","","","","","","","","","","","","","https://www.google.com/maps/place/7-Eleven/@31.9668366,-95.2717491,246m/data=!3m1!1e3!4m12!1m6!3m5!1s0x86483c7c5c5ef9cd:0x87d1293766de408a!2sCorner+Market+Valero!8m2!3d31.9667594!4d-95.2718786!3m4!1s0x86483c7c5b41baaf:0x32b1c61d76a103a4!8m2!3d31.9666594!4d-95.2719666?hl=en"
"96507","211121","Exxon","Celeste","Texas","75423","101 US-69","","https://www.google.com/maps/place/Exxon/@33.2939333,-96.1943347,17z/data=!3m1!4b1!4m5!3m4!1s0x864b932817d178ad:0xf3f3648df94890a3!8m2!3d33.2939333!4d-96.1943347?hl=en","33.293933","-96.194335","Truck Stops","Local Truck Stops","Wi-Fi,Restroom,ATM,Parking spots:10","","","","","19035684230","","","http://exxon.com","","4.56","","","","","","06:00 AM - 10:00 PM","06:00 AM - 10:00 PM","06:00 AM - 10:00 PM","06:00 AM - 10:00 PM","06:00 AM - 10:00 PM","06:00 AM - 10:00 PM","06:00 AM - 10:00 PM",""
"96506","211120","Cefco #0102","Tyler","Texas","75709","16158 State Hwy 31 W","","https://www.google.com/maps/place/Cefco+%230102/@32.3221847,-95.4389955,17z/data=!3m1!4b1!4m5!3m4!1s0x8649b53c94b5638f:0x83df7997ca4606fa!8m2!3d32.3222565!4d-95.4389461?hl=en","32.322257","-95.438946","Truck Stops","Local Truck Stops","Wi-Fi,Restroom,Parking spots:8","","","","","12547910009","","","http://cefcostores.com","","","","","","","","","","","","","","",""
"96505","211119","Exxon","Campbell","Texas","75422","339 Hwy 50","","https://www.google.com/maps/place/Exxon/@33.1345127,-95.988222,17z/data=!3m1!4b1!4m5!3m4!1s0x864bc35e913e9d0d:0x80cf78591034a6f2!8m2!3d33.1345136!4d-95.9882242?hl=en","33.134514","-95.988224","Truck Stops","Local Truck Stops","Wi-Fi,Restroom,Parking spots:13","","","","","19034544580","","","http://exxon.com","","5.2","","","","","","05:00 AM - 10:00 PM","05:00 AM - 10:00 PM","05:00 AM - 10:00 PM","05:00 AM - 10:00 PM","05:00 AM - 10:00 PM","05:00 AM - 10:00 PM","05:00 AM - 10:00 PM",""
"96504","211118","Valero","Emory","Texas","75440","US-69","","https://www.google.com/maps/place/Valero/@32.8730813,-95.7668778,17z/data=!3m1!4b1!4m5!3m4!1s0x86497f23fe7db151:0x9395ff5d6d0b9441!8m2!3d32.87307!4d-95.7669434?hl=en","32.87307","-95.766943","Truck Stops","Local Truck Stops","Wi-Fi,Restroom,Food & restaurant","","","","","12103452000","","","http://valero.com","Wheelchair accessible entrance
Wheelchair accessible restroom
Public restroom
Restroom","4.65","","","","","","","","","","","","",""
"96503","211117","Exxon","Emory","Texas","75440","401 W Lennon Dr","","https://www.google.com/maps/place/Exxon/@32.8755,-95.76954,17z/data=!3m1!4b1!4m5!3m4!1s0x86497f521001676f:0x4fbb0687df395fab!8m2!3d32.8755!4d-95.76954?hl=en","32.8755","-95.76954","Truck Stops","Local Truck Stops","Wi-Fi,Restroom,Food & restaurant,Parking spots:10","","","","","","","","http://exxon.com","","4.66","","","","","Dairy Queen","Open 24 hours","Open 24 hours","Open 24 hours","Open 24 hours","Open 24 hours","Open 24 hours","Open 24 hours",""
"96502","211116","Shell","Bonham","Texas","75418","315 S","TX-121","https://www.google.com/maps/place/Shell/@33.5704818,-96.1988791,17z/data=!3m1!4b1!4m5!3m4!1s0x864c85ad5e059247:0xdeb18cf8968e080f!8m2!3d33.5704818!4d-96.1988791?hl=en","33.570482","-96.198879","Truck Stops","Local Truck Stops","Wi-Fi,Restroom,Food & restaurant,Parking spots:10","","","","","19035831056","","","http://find.shell.com","","4.66","","","","","","","","","","","","",""
"96500","211114","SUNSHINE TRUCK STOP","Nacogdoches","Texas","75964","4010 South St","","https://www.google.com/maps/place/SUNSHINE+TRUCK+STOP/@31.5692101,-94.6764383,17z/data=!3m1!4b1!4m5!3m4!1s0x86378a5cce500eb5:0xd6a80f99eb08dc2!8m2!3d31.5692101!4d-94.6764383?hl=en","31.56921","-94.676438","Truck Stops","Local Truck Stops","Wi-Fi,Restroom,Parking spots:25","","","","","","","","http://sunshine-stop.edan.io","","","","","","","","Open 24 hours","Open 24 hours","Open 24 hours","Open 24 hours","Open 24 hours","Open 24 hours","Open 24 hours",""
"96499","211113","CEFCO Travel Center","Tyler","Texas","75706","677 E NE Loop 323","","https://www.google.com/maps/place/CEFCO+Travel+Center/@32.3887383,-95.2855973,17z/data=!3m1!4b1!4m5!3m4!1s0x8649cf5e6088448d:0xca6ec362b8c0904b!8m2!3d32.3887383!4d-95.2855973?hl=en","32.388738","-95.285597","Truck Stops","Local Truck Stops","Wi-Fi,Restroom","","","","","","","","","","4.46","","","","","","Open 24 hours","Open 24 hours","Open 24 hours","Open 24 hours","Open 24 hours","Open 24 hours","Open 24 hours",""
"96498","211112","Tyler Travel Center","Tyler","Texas","75706","407 E NE Loop 323","","https://www.google.com/maps/place/Tyler+Travel+Center/@32.3898592,-95.2917046,17z/data=!3m1!4b1!4m5!3m4!1s0x8649cf22f92bcd37:0xcc84491e6d5453b0!8m2!3d32.3899347!4d-95.2916855?hl=en","32.389935","-95.291686","Truck Stops","Local Truck Stops","Wi-Fi,Restroom,ATM,Parking spots:60","","","","","19035920653","","","http://tylertravelcenter.com","In-store shopping
Same-day delivery
Delivery
Wheelchair accessible entrance
Wheelchair accessible parking lot
Free Wi-Fi
Quick visit
Checks
NFC mobile payments
SNAP/EBT","","","","","","","Open 24 hours","Open 24 hours","Open 24 hours","Open 24 hours","Open 24 hours","Open 24 hours","Open 24 hours","https://www.google.com/maps/place/Valero/@32.3899583,-95.2917126,18z/data=!4m5!3m4!1s0x8649cf22f06fe527:0xe3e89d0bbba53748!8m2!3d32.3900951!4d-95.2916428?hl=en"
"96497","211111","Bunnys Truck Stop","Tyler","Texas","75706","638 E NE Loop 323","","https://www.google.com/maps/place/Bunnys+Truck+Stop/@32.3902708,-95.2861187,17z/data=!3m1!4b1!4m5!3m4!1s0x8649cf190705d6ab:0x187781b0f6546649!8m2!3d32.3902473!4d-95.2861178?hl=en","32.390247","-95.286118","Truck Stops","Local Truck Stops","Wi-Fi,Restroom","","","","","19035266786","","","http://bunnys14.com","In-store shopping
Delivery
Wheelchair accessible entrance
Wheelchair accessible parking lot
Full service gas
Quick visit
Debit cards
NFC mobile payments","","","","","","","Open 24 hours","Open 24 hours","Open 24 hours","Open 24 hours","Open 24 hours","Open 24 hours","Open 24 hours","https://www.google.com/maps/place/Shell/@32.3902719,-95.2866659,19z/data=!4m5!3m4!1s0x8649cf19af2c2e01:0x4e87d575fbc2b656!8m2!3d32.3900615!4d-95.2862093?hl=en"
"96496","211110","Morgan Oil Fuel Stop","Nacogdoches","Texas","75965","4919 Stallings Dr N","","https://www.google.com/maps/place/Morgan+Oil+Fuel+Stop/@31.654486,-94.680521,17z/data=!3m1!4b1!4m5!3m4!1s0x86378c6725775747:0xdde7aeaeb05c34f5!8m2!3d31.654486!4d-94.680521?hl=en","31.654486","-94.680521","Truck Stops","Local Truck Stops","Wi-Fi,Restroom,Food & restaurant,Parking spots:55","","","","","19365644801","","","","","","","","","","","","","","","","","","no_price"
"96495","211109","7Star Travel Center","Sulphur Springs","Texas","75482","1600 Shannon Rd W","","https://www.google.com/maps/place/7Star+Travel+Center/@33.1197284,-95.6370731,17z/data=!3m1!4b1!4m5!3m4!1s0x864a2e0f8e6a520b:0x4feabd2a0e8a4e55!8m2!3d33.1197272!4d-95.6370598?hl=en","33.119727","-95.63706","Truck Stops","Local Truck Stops","Wi-Fi,Restroom,Parking spots:25","","","","","19035581854","","","http://m.facebook.com","In-store shopping
Delivery
Wheelchair accessible entrance
Wheelchair accessible parking lot
Quick visit","","","","","","","Open 24 hours","Open 24 hours","Open 24 hours","Open 24 hours","Open 24 hours","Open 24 hours","Open 24 hours",""
"96494","211108","Shell","Tyler","Texas","75708","12011 US-271","","https://www.google.com/maps/place/Shell/@32.424417,-95.2063524,17z/data=!3m1!4b1!4m5!3m4!1s0x8649d00b57bc7165:0x7d8741059512729a!8m2!3d32.424395!4d-95.2063382?hl=en","32.424395","-95.206338","Truck Stops","Local Truck Stops","Wi-Fi,Restroom,Parking spots:25","","","","","19038773219","","","http://find.shell.com","","4.6","","","","","","","","","","","","",""
"96493","211107","Exxon","Tyler","Texas","75708","12898 State Hwy 155","","https://www.google.com/maps/place/Exxon/@32.451177,-95.1867235,17z/data=!3m1!4b1!4m5!3m4!1s0x8649da8af033709d:0xe59d8a23e5420f9f!8m2!3d32.451177!4d-95.1867235?hl=en","32.451177","-95.186724","Truck Stops","Local Truck Stops","Wi-Fi,Restroom,Parking spots:15","","","","","19038772280","","","","","4.61","","","","","","","","","","","","",""
"96492","211106","Thompson's Fast Lane","Honey Grove","Texas","75446","1636 FM100","","https://www.google.com/maps/place/Thompson's+Fast+Lane/@33.5961014,-95.9109851,17z/data=!3m1!4b1!4m5!3m4!1s0x864ba7ef5c28a15b:0xd4a84274b5682c2e!8m2!3d33.5961035!4d-95.9110092?hl=en","33.596104","-95.911009","Truck Stops","Local Truck Stops","Wi-Fi,Restroom,Parking spots:10","","","","","19033783191","","","http://facebook.com","In-store shopping
Delivery
Wheelchair accessible entrance
Wheelchair accessible parking lot
Public restroom
Quick visit","","","","","","","08:00 AM - 09:00 PM","06:00 AM - 10:00 PM","06:00 AM - 10:00 PM","06:00 AM - 10:00 PM","06:00 AM - 10:00 PM","06:00 AM - 10:00 PM","06:00 AM - 10:00 PM",""
"96491","211105","One9 #1295","Tyler","Texas","75708","16243 US-271","","https://www.google.com/maps/place/One9+Dealer+(One9+Fuel+Network)/@32.4406565,-95.1364454,17z/data=!3m1!4b1!4m5!3m4!1s0x8649d9ea1eafa1db:0x81180b7464c71ad1!8m2!3d32.4406388!4d-95.1364292?hl=en","32.440639","-95.136429","Truck Stops","Local Truck Stops","Wi-Fi,Restroom,Parking spots:34,Food & restaurant","","","","","19038770800","19038770802","","https://locations.pilotflyingj.com/us/tx/tyler/16243-us-271n","","4.479","3.999","","","","","Open 24 hours","Open 24 hours","Open 24 hours","Open 24 hours","Open 24 hours","Open 24 hours","Open 24 hours",""
"96490","211104","CEFCO Travel Center","Tyler","Texas","75708","16242 US-271","","https://www.google.com/maps/place/CEFCO+Travel+Center/@32.4395034,-95.1349609,17z/data=!3m1!4b1!4m5!3m4!1s0x8649d9fb3f0ac3a3:0xbd5ed021b1a71b01!8m2!3d32.4395605!4d-95.1349748?hl=en","32.439561","-95.134975","Truck Stops","Local Truck Stops","Wi-Fi,Restroom,Food & restaurant,Parking spots:95","","","","","19038773790","","","http://cefcostores.com","In-store shopping
Delivery
Wheelchair accessible entrance
Wheelchair accessible parking lot
Free Wi-Fi
Quick visit
NFC mobile payments
SNAP/EBT","","","","","","","Open 24 hours","Open 24 hours","Open 24 hours","Open 24 hours","Open 24 hours","Open 24 hours","Open 24 hours","no_price"
"96489","211103","Gateway Travel Plaza","Henderson","Texas","75652","100 US-79","","https://www.google.com/maps/place/Gateway+Travel+Plaza/@32.1512405,-94.7867385,17z/data=!3m1!4b1!4m5!3m4!1s0x8637c914958ce343:0x4f85869d5ca842cd!8m2!3d32.1512566!4d-94.7867237?hl=en","32.151257","-94.786724","Truck Stops","Local Truck Stops","Wi-Fi,Restroom,Parking spots:25","","","","","19033922260","","","","In-store shopping
Delivery
Wheelchair accessible entrance
Wheelchair accessible parking lot
Public restroom
Quick visit","","","","","","","Open 24 hours","Open 24 hours","Open 24 hours","Open 24 hours","Open 24 hours","Open 24 hours","Open 24 hours","https://www.google.com/maps/place/Shell/@32.1511836,-94.7869113,18z/data=!4m5!3m4!1s0x0:0x988a97913fce8fa9!8m2!3d32.1510527!4d-94.786485?hl=en"
"96488","211102","Eagle Mart #4 Valero","Kilgore","Texas","75662","1410 US-259 BUS","","https://www.google.com/maps/place/Eagle+Mart+%234+Valero/@32.3923089,-94.8610983,17z/data=!3m1!4b1!4m5!3m4!1s0x863631c6d87ae513:0xcdb819016c234d3f!8m2!3d32.3923793!4d-94.8611165?hl=en","32.392379","-94.861117","Truck Stops","Local Truck Stops","Wi-Fi,Restroom,Parking spots:15","","","","","19039831047","","","http://locations.valero.com","Wheelchair accessible entrance
Wheelchair accessible restroom
Public restroom
Restroom
SNAP/EBT","4.7","","","","","","08:00 AM - 10:00 PM","06:00 AM - 11:00 PM","06:00 AM - 11:00 PM","06:00 AM - 11:00 PM","06:00 AM - 11:00 PM","06:00 AM - 11:00 PM","06:00 AM - 11:00 PM",""
